Unnamed: 0,m49_code,food_supply_stage_Harvest
11617,466,False
1380,148,True
12908,50,True
15395,586,False
394,108,False
4250,232,False
13919,51,False
21183,800,False
1123,148,False
24022,854,False
11703,466,False
12380,478,False
3279,231,False
192,108,False
13172,50,False
6206,288,False
11636,466,False
6422,288,False
21558,800,False
7103,356,False
4421,24,False
22178,834,False
11467,454,False
14974,566,False
215,108,True
10433,426,False
12144,466,False
24707,894,False
17742,694,False
5118,24,False
98,108,False
2491,204,False
21223,800,True
15707,624,False
17781,694,False
4968,24,False
1181,148,True
24596,854,False
1283,148,False
12113,466,False
16416,646,False
8687,384,False
735,120,False
19724,729,False
7076,356,False
10939,454,False
3783,231,False
15426,586,False
5268,270,True
3469,231,False
6012,288,False
5851,288,False
9619,404,False
12430,478,True
20926,800,False
10603,450,False
5115,24,False
805,120,False
809,120,False
1196,148,False
24849,894,True
9027,400,False
1054,148,False
3863,231,False
1818,180,False
19801,729,False
4058,232,False
24955,894,False
8908,384,False
4795,24,False
12066,466,False
10463,430,False
16709,646,False
17028,686,False
2499,204,False
17849,706,False
2957,231,False
2409,204,False
14717,562,False
17513,688,False
3003,231,False
15669,624,False
24798,894,False
2437,204,False
9184,404,False
6252,288,False
11580,466,False
21351,800,True
4608,24,False
19759,729,True
11573,466,False
4762,24,False
22383,834,False
12423,478,False
21442,800,False
5722,270,False
12887,50,False
11733,466,True
11826,466,True
12542,478,True
12618,478,False
17961,706,False
245,108,False
5766,288,False
16633,646,True
4307,232,True
8897,384,False
12640,478,False
4623,24,False
9544,404,True
20398,768,True
23922,854,True
4892,24,False
9846,404,False
9103,404,False
1473,148,False
12224,478,False
6149,288,False
19807,729,True
17780,694,False
24164,854,False
11072,454,False
20846,800,True
10555,430,False
12497,478,False
2502,204,False
3595,231,False
18618,710,False
11156,454,False
15324,566,False
3679,231,False
624,120,True
11408,454,False
5530,270,False
12068,466,True
283,108,True
20235,768,True
4327,232,False
20620,768,False
8022,356,False
3886,231,False
132,108,False
1403,148,False
20861,800,False
17867,706,False
10489,430,False
17383,686,False
12564,478,True
463,108,False
18616,710,False
9810,404,False
18393,710,False
1066,148,False
6015,288,False
3660,231,False
2265,204,False
14300,524,False
24598,854,False
6228,288,False
17295,686,False
16340,646,False
13528,508,False
17869,706,True
5374,270,False
16022,624,False
10646,450,True
4695,24,False
15899,624,False
15178,566,False
9958,404,False
12554,478,False
11246,454,False
10924,454,False
19733,729,False
9913,404,True
9085,404,False
25110,894,False
20372,768,False
12003,466,True
24531,854,False
12502,478,True
4882,24,False
8407,36,False
10986,454,False
10626,450,False
4520,24,False
11589,466,False
5276,270,False
13645,508,False
2935,231,False
11119,454,False
10264,426,False
7413,356,False
13438,508,False
14680,562,False
16093,624,False
5361,270,True
17253,686,False
12714,50,False
19770,729,True
13224,50,False
22771,840,False
21276,800,True
4915,24,False
19897,729,False
16447,646,False
16911,686,False
16159,646,False
13444,508,False
10674,450,False
12597,478,False
8361,356,False
14462,562,False
24846,894,False
21312,800,True
12500,478,False
12355,478,True
848,120,False
14772,562,False
13636,508,False
16675,646,False
21996,834,False
19349,72,False
2647,204,False
10940,454,False
10549,430,False
5661,270,False
13213,50,False
11274,454,False
21422,800,False
208,108,True
7993,356,False
21311,800,False
10249,426,False
4919,24,False
8920,384,True
22186,834,False
14231,516,False
14073,516,False
14994,566,False
24966,894,True
2798,204,False
11214,454,False
16789,686,False
8449,360,False
9356,404,False
76,108,False
12343,478,False
25211,894,False
1538,156,False
13838,508,False
13403,508,False
5316,270,True
842,120,False
6729,324,False
6087,288,False
2673,204,False
225,108,False
3890,231,False
4820,24,False
6843,324,False
11759,466,False
180,108,False
10753,450,False
10817,454,False
17729,694,False
7036,324,False
10985,454,False
24870,894,False
8794,384,False
10725,450,True
19782,729,True
7102,356,True
15219,566,True
16119,624,False
9706,404,False
10501,430,False
17728,694,True
21197,800,False
17976,706,True
6938,324,True
19794,729,False
747,120,False
8859,384,False
21609,800,False
11492,454,False
8727,384,False
5673,270,False
1146,148,False
12621,478,False
3744,231,False
10863,454,False
1789,180,False
654,120,True
7647,356,False
2801,204,False
4591,24,False
4828,24,False
22119,834,False
1782,180,False
11509,454,False
9247,404,True
6182,288,False
7626,356,True
18938,716,False
22405,834,False
24152,854,False
11124,454,False
2321,204,True
3685,231,True
5912,288,False
9918,404,False
5081,24,False
22107,834,False
3852,231,True
65,108,False
24326,854,False
623,120,False
13387,508,True
2032,180,False
3120,231,False
15411,586,True
14267,516,False
17503,686,False
18601,710,False
9887,404,False
10171,426,False
4575,24,False
16359,646,False
282,108,False
3848,231,False
1952,180,False
19706,729,False
7648,356,False
2976,231,False
4676,24,True
22518,840,False
2501,204,False
16955,686,False
16193,646,False
12019,466,True
16579,646,False
17151,686,False
1182,148,False
23439,840,False
18897,716,False
8728,384,True
3340,231,True
834,120,False
270,108,False
12444,478,False
19928,729,True
1803,180,False
20252,768,True
3866,231,False
8037,356,False
24692,894,False
24919,894,True
17149,686,False
11502,454,True
5082,24,True
1957,180,True
9129,404,False
18599,710,False
3533,231,False
12116,466,True
13254,50,False
24423,854,True
6016,288,False
19481,72,False
13053,50,False
247,108,False
11957,466,False
12872,50,False
9214,404,False
22110,834,False
5105,24,False
5692,270,False
14747,562,True
8396,356,False
8841,384,False
16218,646,False
851,120,True
19428,72,False
21608,800,False
10712,450,False
13664,508,False
25191,894,False
3683,231,False
9742,404,False
14855,566,False
21181,800,True
21347,800,False
21308,800,False
507,108,False
10247,426,False
15802,624,False
17767,694,False
8605,384,False
8650,384,True
9011,384,False
13324,508,False
7904,356,False
10813,454,True
331,108,False
25103,894,False
2009,180,False
24046,854,False
5635,270,False
8632,384,False
499,108,False
3731,231,True
15734,624,False
21967,834,False
4040,232,False
6998,324,False
5756,288,True
10664,450,False
12706,50,False
18993,716,False
6489,288,False
11410,454,False
9687,404,False
4039,232,False
17421,686,True
21448,800,False
25247,894,False
643,120,False
12715,50,False
10246,426,False
7628,356,False
6675,324,False
13426,508,False
25411,894,False
5581,270,True
20849,800,False
15217,566,False
21057,800,False
19935,729,False
16284,646,False
9050,404,False
21105,800,False
11137,454,False
10127,426,True
415,108,False
14917,566,False
24578,854,False
17712,694,False
454,108,False
7047,328,False
4987,24,False
469,108,False
17699,694,False
6427,288,True
9722,404,False
5241,270,True
19087,716,True
13538,508,True
11675,466,False
13979,516,True
16303,646,False
17700,694,False
24862,894,False
20373,768,False
21624,800,False
24538,854,True
9704,404,True
441,108,False
13334,508,False
10774,450,False
8468,360,False
8454,360,False
6165,288,False
14967,566,False
21234,800,False
9977,404,False
6920,324,False
2580,204,False
9401,404,False
10277,426,False
16321,646,True
17827,694,True
18227,706,False
133,108,False
1518,156,False
24628,854,False
18859,716,False
10751,450,True
10633,450,True
10910,454,False
17351,686,False
18067,706,False
4181,232,False
18192,706,True
24812,894,False
16783,686,False
4938,24,False
9359,404,False
4739,24,False
22089,834,False
13799,508,False
17125,686,False
11581,466,False
23992,854,False
11086,454,False
24009,854,False
21930,834,False
15864,624,False
16211,646,False
15392,586,False
4856,24,False
12480,478,False
2139,180,False
21084,800,False
13361,508,False
16676,646,False
1896,180,False
8964,384,False
10503,430,False
16670,646,False
16455,646,False
12488,478,False
13302,504,False
21370,800,True
13190,50,False
4460,24,False
6250,288,False
21149,800,False
1958,180,False
16243,646,False
1203,148,False
18549,710,True
11440,454,False
16138,626,False
20565,768,False
10462,430,False
5675,270,True
9310,404,False
17354,686,False
21163,800,True
18646,716,False
15612,624,False
1098,148,False
4939,24,False
15120,566,False
16079,624,False
9035,404,True
21739,826,False
5398,270,False
25278,894,False
8880,384,False
4488,24,False
25227,894,False
22350,834,False
7301,356,False
15343,566,True
5725,270,False
9787,404,False
15393,586,False
3363,231,False
9345,404,False
10537,430,False
6059,288,False
16256,646,False
5841,288,True
12915,50,False
18193,706,False
5023,24,False
24954,894,False
4805,24,True
11458,454,False
13182,50,False
4555,24,False
13146,50,False
4556,24,False
7326,356,False
16398,646,False
8475,360,True
25071,894,False
8643,384,False
13747,508,False
4969,24,False
15706,624,True
6504,288,True
139,108,False
21443,800,False
13279,504,True
5759,288,False
8744,384,False
8736,384,False
25008,894,True
11814,466,False
12918,50,False
10812,454,False
4123,232,False
7786,356,True
5058,24,False
17757,694,False
19311,72,False
6900,324,False
850,120,False
12223,478,False
16457,646,False
14653,562,False
5956,288,False
397,108,False
13232,50,False
11034,454,False
22253,834,False
7789,356,False
16402,646,True
22053,834,False
16371,646,True
16207,646,False
20686,768,False
17635,694,False
12465,478,False
13906,508,False
4079,232,False
1536,156,False
1492,148,False
14301,524,True
24799,894,False
20226,768,False
12913,50,False
596,120,True
25228,894,False
12366,478,False
19768,729,False
15716,624,True
5625,270,False
16542,646,False
2281,204,False
3814,231,False
21059,800,True
17470,686,False
16055,624,False
22211,834,False
8452,360,False
13086,50,False
11442,454,False
2998,231,False
13701,508,False
4822,24,True
14416,562,False
9034,404,False
6976,324,False
20370,768,False
7289,356,False
808,120,False
8042,356,False
16260,646,True
1976,180,False
12718,50,False
21251,800,False
13609,508,True
25156,894,False
21252,800,False
16344,646,False
19818,729,False
20882,800,False
14644,562,False
21974,834,True
8691,384,True
5020,24,False
12870,50,False
21409,800,False
11982,466,True
15934,624,True
5711,270,False
13634,508,False
9005,384,False
25210,894,False
20957,800,False
6227,288,False
3405,231,False
12878,50,False
24606,854,False
19819,729,False
14473,562,False
13241,50,False
4208,232,False
3578,231,False
20982,800,True
7296,356,True
11145,454,True
14729,562,False
20525,768,False
16513,646,True
3181,231,False
3475,231,False
350,108,False
15311,566,True
14876,566,False
19864,729,False
806,120,True
22108,834,True
8014,356,True
11702,466,False
11872,466,False
7803,356,False
14663,562,False
15247,566,False
761,120,False
14187,516,False
14765,562,False
12473,478,False
39,108,False
8074,356,True
4871,24,False
7095,356,False
11917,466,True
21112,800,False
3011,231,False
22238,834,False
20899,800,False
17013,686,False
9125,404,False
7642,356,False
10693,450,False
1762,180,False
5411,270,True
3729,231,False
19331,72,False
19840,729,False
17387,686,False
17737,694,False
12914,50,False
841,120,False
17537,694,False
24722,894,False
19926,729,False
1955,180,False
7101,356,False
15860,624,True
17555,694,True
17994,706,False
21986,834,False
20218,764,False
9485,404,False
316,108,False
11031,454,True
1122,148,False
20346,768,True
7118,356,False
6505,288,False
20429,768,False
8467,360,False
21883,834,False
10292,426,False
25399,894,False
4539,24,False
10741,450,True
17769,694,False
21401,800,True
8833,384,True
1748,180,True
10788,454,False
14498,562,False
14858,566,False
1243,148,False
15926,624,False
13624,508,False
24169,854,False
9179,404,False
5765,288,False
5125,242,False
9617,404,True
13713,508,False
50,108,False
19940,729,False
24672,894,False
25056,894,False
9694,404,False
21604,800,False
12518,478,False
3413,231,False
5734,270,False
4560,24,False
13117,50,False
24746,894,False
8919,384,False
9113,404,False
18048,706,True
20999,800,False
21587,800,False
25415,894,False
20262,768,True
8909,384,False
5816,288,False
6957,324,False
9995,404,False
9297,404,False
9211,404,False
4654,24,False
16574,646,True
2616,204,False
1281,148,False
14567,562,False
10094,410,False
25143,894,True
19309,72,False
24088,854,False
9087,404,False
20923,800,False
5421,270,True
15901,624,False
16637,646,False
1171,148,False
17232,686,False
19924,729,False
9070,404,False
3662,231,True
20216,764,False
25092,894,False
22242,834,False
10922,454,False
17765,694,False
4334,232,False
11823,466,False
14877,566,False
3360,231,True
4348,232,False
9994,404,True
19720,729,False
3000,231,False
17402,686,False
15635,624,False
7321,356,False
17639,694,False
595,120,False
11864,466,False
2764,204,False
19502,72,False
14728,562,True
24047,854,False
6922,324,False
1618,156,False
22165,834,False
11789,466,False
14214,516,False
13225,50,False
19181,72,False
3532,231,True
9413,404,False
20444,768,False
3574,231,False
2105,180,False
3802,231,True
5442,270,False
6732,324,False
4120,232,True
4096,232,False
20595,768,True
9165,404,True
25398,894,False
6995,324,False
10517,430,False
11084,454,False
4286,232,False
11936,466,False
661,120,False
5726,270,False
17368,686,False
15903,624,False
9721,404,False
12575,478,False
20287,768,False
24368,854,False
12203,478,False
17595,694,False
13505,508,False
16588,646,False
2950,231,False
19771,729,False
2540,204,False
12865,50,False
1827,180,False
5245,270,False
17117,686,False
12658,484,False
18861,716,False
11527,454,False
5879,288,False
19862,729,False
13070,50,False
13141,50,False
21928,834,False
13131,50,False
3264,231,False
11327,454,False
10685,450,True
8239,356,False
13206,50,False
853,120,False
8622,384,False
25137,894,False
11937,466,True
383,108,False
9459,404,False
8983,384,False
9808,404,True
13936,51,False
11513,454,False
15056,566,False
8987,384,False
18669,716,False
9182,404,False
11549,458,False
3935,232,False
14058,516,False
776,120,False
4936,24,False
8023,356,False
15189,566,False
13497,508,False
5445,270,False
25021,894,False
4562,24,True
1959,180,False
4507,24,False
1410,148,False
14977,566,False
12567,478,True
10682,450,False
13092,50,False
24043,854,False
21259,800,False
18279,710,False
5338,270,False
17251,686,False
24060,854,True
25246,894,False
22081,834,False
1540,156,False
16459,646,False
4918,24,False
13429,508,False
18230,706,False
1404,148,True
21572,800,False
7757,356,False
14039,516,False
4757,24,False
21896,834,False
6728,324,False
3649,231,False
19442,72,True
2253,204,False
11667,466,False
18261,710,False
13134,50,False
15715,624,False
11883,466,True
10542,430,False
11423,454,False
9655,404,True
15900,624,False
8803,384,False
1846,180,False
22338,834,False
15361,578,False
12600,478,False
2152,188,False
17678,694,False
18123,706,False
19829,729,True
11778,466,False
16555,646,True
14566,562,False
84,108,False
17794,694,False
14574,562,False
20356,768,False
258,108,True
18670,716,True
3169,231,False
3171,231,False
25104,894,False
23910,854,False
14838,566,False
16838,686,False
16127,624,False
13663,508,True
19180,72,True
21484,800,False
9105,404,True
25052,894,False
21026,800,False
5813,288,True
722,120,False
13088,50,False
24256,854,False
19748,729,True
9143,404,False
3170,231,False
5708,270,True
25009,894,False
21296,800,False
12879,50,False
9384,404,False
11054,454,True
1749,180,False
2186,204,True
6089,288,False
4758,24,False
15936,624,False
17756,694,True
13413,508,False
4457,24,False
22389,834,False
16104,624,False
2863,204,False
10724,450,False
14347,524,False
10076,410,True
4890,24,False
20787,800,False
17226,686,True
11870,466,False
12728,50,True
607,120,False
11983,466,False
4410,24,False
22312,834,True
4313,232,True
12297,478,False
4119,232,False
21950,834,False
9654,404,False
304,108,True
16662,646,False
8710,384,False
7790,356,False
17504,686,False
2560,204,False
18321,710,False
688,120,True
11571,466,False
11342,454,False
7354,356,False
8621,384,False
6750,324,False
15210,566,False
4592,24,False
24836,894,False
25397,894,False
418,108,False
17161,686,False
326,108,False
4586,24,True
11083,454,False
3562,231,False
10035,404,False
16389,646,False
20491,768,False
18617,710,True
3132,231,False
38,108,False
7410,356,False
1934,180,True
10956,454,False
5506,270,False
20884,800,True
7638,356,False
8448,360,False
22157,834,False
5845,288,False
4708,24,False
20214,764,False
6978,324,False
9878,404,False
2367,204,False
1206,148,True
16269,646,False
8898,384,False
13994,516,False
2150,180,True
4077,232,False
452,108,False
16472,646,False
17216,686,False
13231,50,False
6103,288,False
8679,384,False
9213,404,False
11142,454,False
13144,50,False
24816,894,False
9807,404,False
17083,686,False
2011,180,False
5677,270,False
4750,24,False
18979,716,False
1621,156,False
19789,729,True
16437,646,False
5004,24,True
24780,894,False
13893,508,False
11406,454,True
9316,404,False
15276,566,False
16891,686,True
4826,24,False
15878,624,False
187,108,True
3766,231,False
25376,894,True
6508,288,False
10077,410,False
16341,646,False
1554,156,False
5795,288,False
9031,400,False
17321,686,False
19104,716,False
22013,834,False
11006,454,False
21536,800,True
8993,384,True
19950,729,False
13454,508,False
13109,50,False
8252,356,False
9036,404,False
14748,562,False
20953,800,False
20879,800,False
11202,454,False
3933,232,False
21140,800,False
17362,686,False
12169,478,True
8019,356,False
3218,231,False
18281,710,False
21406,800,False
16076,624,True
10959,454,False
11443,454,False
17213,686,False
13166,50,False
22189,834,True
11109,454,False
4519,24,False
1533,156,False
12894,50,False
11722,466,True
933,144,False
19499,72,False
11776,466,False
2123,180,False
17092,686,False
17755,694,False
2920,231,False
16471,646,False
9047,404,False
8860,384,False
19314,72,False
6885,324,False
8663,384,False
3438,231,False
3727,231,False
433,108,False
13291,504,True
2014,180,False
6709,324,False
13726,508,False
4202,232,False
8854,384,False
3854,231,False
17753,694,False
5420,270,False
1144,148,False
14784,562,True
2353,204,True
5141,246,False
1788,180,True
18157,706,False
5823,288,False
24529,854,False
22202,834,True
13179,50,False
2185,204,False
4444,24,False
9053,404,False
24813,894,False
17499,686,True
19830,729,False
14620,562,True
11677,466,False
4498,24,False
20922,800,False
2008,180,False
11523,454,True
14718,562,False
2349,204,False
25010,894,False
3262,231,True
19142,72,True
2953,231,False
25040,894,False
608,120,True
224,108,True
488,108,False
3015,231,False
11694,466,False
642,120,False
19949,729,True
16876,686,False
11276,454,False
6769,324,False
2706,204,False
17353,686,True
12866,50,False
15779,624,False
1625,156,False
4839,24,False
12445,478,False
17195,686,False
22293,834,False
5565,270,True
3905,231,False
18122,706,False
6980,324,False
6593,31,False
9897,404,False
21481,800,False
20643,768,False
9003,384,False
24300,854,False
16958,686,False
21515,800,False
15066,566,False
16732,662,False
9880,404,False
9917,404,False
1374,148,False
4884,24,False
17454,686,False
13595,508,False
1354,148,False
17183,686,True
15093,566,False
6691,324,False
16149,646,False
200,108,False
24238,854,True
16851,686,False
4478,24,False
4475,24,False
16706,646,False
9525,404,False
24593,854,True
10378,426,False
1589,156,False
13851,508,False
24641,854,False
4706,24,False
24742,894,False
8671,384,False
2229,204,False
14646,562,False
10551,430,False
13583,508,False
2073,180,False
10921,454,False
13748,508,False
8701,384,True
733,120,False
7758,356,True
2590,204,False
18410,710,False
17498,686,False
2760,204,False
18600,710,False
13043,50,False
1879,180,False
24541,854,False
7100,356,False
2771,204,False
8796,384,False
8910,384,False
1608,156,False
12467,478,True
14352,524,False
20397,768,False
3690,231,False
6042,288,False
16844,686,False
14539,562,False
10009,404,False
8362,356,False
12612,478,False
21586,800,False
17771,694,False
19711,729,False
4102,232,False
1592,156,False
21851,834,False
18878,716,False
6921,324,False
5292,270,False
7089,356,False
11393,454,False
22358,834,True
14592,562,False
19718,729,True
6,108,True
6190,288,False
14629,562,True
7395,356,False
11135,454,False
3930,231,False
18238,710,True
12446,478,False
3277,231,False
2015,180,False
4184,232,False
15145,566,False
14867,566,False
16222,646,False
609,120,False
4265,232,True
6557,31,False
11816,466,False
15647,624,False
7015,324,False
12048,466,True
4593,24,True
2799,204,True
24631,854,False
3813,231,False
7815,356,False
7077,356,True
11795,466,False
8806,384,True
4138,232,False
9547,404,False
21367,800,False
20470,768,False
8043,356,True
5418,270,False
24932,894,False
16721,646,True
1997,180,True
12544,478,False
18551,710,False
3680,231,False
18651,716,False
22004,834,False
15830,624,True
10279,426,False
25006,894,False
9859,404,False
10945,454,False
2184,204,False
12409,478,True
15983,624,True
25090,894,False
3745,231,False
4659,24,False
21075,800,False
23734,840,False
9760,404,False
24837,894,True
11899,466,False
14168,516,False
25275,894,False
7764,356,False
22360,834,False
646,120,False
20740,768,False
3263,231,False
8483,364,False
18085,706,False
5554,270,False
17455,686,False
21859,834,False
23795,840,False
12851,50,False
15229,566,True
6807,324,False
25351,894,True
10233,426,True
1588,156,False
12255,478,False
4061,232,False
3769,231,False
3724,231,False
5017,24,False
327,108,False
19233,72,False
9115,404,True
11602,466,False
13191,50,False
9515,404,False
25222,894,False
5518,270,True
7903,356,False
557,116,False
17366,686,False
21628,800,True
19886,729,False
24765,894,False
4953,24,True
3576,231,False
14720,562,False
18798,716,False
23979,854,False
5484,270,False
22131,834,True
1779,180,False
17094,686,False
20238,768,False
19447,72,False
15660,624,False
20743,768,False
13105,50,False
21161,800,False
21086,800,False
14611,562,True
6381,288,False
20937,800,False
12386,478,True
281,108,False
11438,454,True
16363,646,False
10858,454,False
7319,356,False
17685,694,False
13810,508,False
14953,566,False
7419,356,False
13415,508,False
7294,356,False
18102,706,False
17724,694,False
2006,180,True
24025,854,False
21329,800,True
10735,450,False
10961,454,False
7643,356,False
27,108,False
8783,384,True
20980,800,False
9771,404,False
8661,384,False
21425,800,True
4486,24,False
2489,204,False
11514,454,True
18936,716,False
15377,586,False
13122,50,False
24357,854,True
12863,50,False
6497,288,False
295,108,True
8688,384,False
21420,800,False
3659,231,False
1469,148,True
20469,768,False
11370,454,False
12861,50,False
20730,768,False
3637,231,False
22329,834,True
4904,24,False
12420,478,False
14983,566,False
25102,894,False
18532,710,False
3994,232,False
21994,834,False
19729,729,True
18962,716,False
11004,454,False
15693,624,False
11493,454,False
24935,894,False
10919,454,False
2047,180,True
2129,180,False
17811,694,False
2402,204,False
18548,710,False
18708,716,True
11173,454,True
15105,566,False
13107,50,False
13245,50,False
22384,834,True
25146,894,False
2745,204,False
12298,478,True
17349,686,False
20431,768,False
11446,454,True
5758,288,False
3300,231,True
4426,24,False
10705,450,False
10550,430,True
21607,800,False
12596,478,False
10471,430,True
1262,148,False
10450,430,False
19029,716,False
14894,566,False
3909,231,True
8975,384,False
8869,384,False
4625,24,False
16587,646,True
9514,404,True
1970,180,False
21890,834,False
12413,478,True
6240,288,False
4849,24,True
2087,180,False
4098,232,False
315,108,True
12634,478,False
5962,288,True
1012,148,False
13749,508,False
12490,478,False
1331,148,False
14829,566,False
4850,24,False
2815,204,False
3728,231,False
22046,834,False
10114,418,False
8873,384,False
10830,454,False
20715,768,False
3133,231,False
14818,566,False
14102,516,False
675,120,False
24442,854,False
11373,454,False
4268,232,True
11100,454,True
3827,231,False
20750,780,False
14866,566,False
13935,51,False
8719,384,False
14627,562,False
4821,24,False
2732,204,True
16957,686,True
577,120,False
16659,646,False
11750,466,False
6569,31,False
5067,24,False
1260,148,True
10786,454,False
1759,180,False
20348,768,False
12354,478,False
21905,834,True
8232,356,False
21483,800,False
19347,72,False
16052,624,True
25124,894,False
9332,404,False
2340,204,False
24951,894,False
2464,204,False
1148,148,True
13188,50,False
2853,204,False
25309,894,False
10805,454,False
24406,854,False
11805,466,False
4718,24,False
24644,854,False
24559,854,False
15733,624,False
1931,180,False
5057,24,False
17652,694,False
20562,768,False
12235,478,True
6844,324,True
13050,50,False
9517,404,False
12910,50,False
14781,562,False
20404,768,False
21158,800,False
108,108,False
19254,72,False
63,108,False
4640,24,False
4823,24,False
17823,694,False
21382,800,False
11374,454,False
12142,466,False
13072,50,False
13775,508,False
15579,608,False
7901,356,False
15146,566,False
4803,24,False
17591,694,False
20636,768,True
5039,24,False
24661,894,True
5577,270,False
13250,50,False
22213,834,False
20811,800,False
2017,180,True
24898,894,True
16047,624,False
17567,694,True
19921,729,False
22275,834,False
11055,454,False
12436,478,True
13054,50,True
18687,716,True
22325,834,False
16206,646,False
8967,384,False
24221,854,False
4558,24,True
11647,466,False
4741,24,True
12269,478,False
18191,706,False
20755,780,False
15888,624,False
23924,854,False
9744,404,True
3993,232,False
25140,894,False
24848,894,False
14979,566,False
24574,854,False
10458,430,False
15670,624,False
703,120,True
456,108,False
3849,231,False
1043,148,False
20813,800,False
9242,404,False
13605,508,False
12854,50,True
13077,50,False
8642,384,False
15209,566,True
1444,148,False
10818,454,False
18466,710,False
231,108,True
5269,270,False
14865,566,False
19032,716,False
2537,204,False
8747,384,False
21236,800,False
25209,894,False
14059,516,False
23989,854,False
11074,454,False
9004,384,True
2012,180,False
4621,24,False
16469,646,False
19157,72,False
3603,231,False
9330,404,False
19217,72,False
10909,454,False
16887,686,False
760,120,False
13552,508,False
24460,854,False
1627,156,False
8797,384,True
2431,204,False
14087,516,False
10878,454,False
16436,646,False
13889,508,False
13227,50,False
13236,50,False
13400,508,False
732,120,False
14783,562,False
3205,231,False
4589,24,False
1114,148,False
25058,894,False
9048,404,True
24085,854,False
13607,508,False
10000,404,False
21939,834,False
14011,516,False
5021,24,True
3971,232,False
1902,180,True
254,108,False
4685,24,False
1614,156,False
10787,454,False
1935,180,False
13416,508,False
14202,516,False
6074,288,False
1252,148,False
10477,430,False
1609,156,False
6003,288,True
3361,231,False
14985,566,False
20335,768,False
14203,516,False
1547,156,False
7033,324,True
4729,24,False
15908,624,False
20844,800,False
19933,729,True
24904,894,False
11572,466,False
14297,516,False
9844,404,True
22326,834,False
3446,231,False
3414,231,True
24801,894,False
24473,854,False
25361,894,False
19816,729,True
9049,404,False
13908,508,False
7369,356,False
24394,854,False
1768,180,False
3682,231,False
10775,450,False
1030,148,False
24936,894,False
11649,466,False
12188,478,False
20146,752,False
24404,854,False
25350,894,False
12421,478,False
6220,288,True
22381,834,False
12474,478,False
18882,716,False
17299,686,False
18712,716,False
21445,800,False
12540,478,False
8410,36,False
2586,204,False
431,108,False
17078,686,False
8363,356,False
15208,566,False
18842,716,False
15092,566,False
6412,288,False
16842,686,False
20661,768,True
11550,458,False
20357,768,False
9111,404,False
21975,834,False
4855,24,False
13864,508,False
20573,768,False
8821,384,False
399,108,False
3183,231,False
24793,894,True
2960,231,True
19815,729,False
1602,156,False
18671,716,False
16384,646,False
10457,430,False
1166,148,True
8614,384,False
11712,466,False
3855,231,False
16289,646,False
20230,768,True
11993,466,False
16117,624,False
9374,404,False
15534,608,False
13373,508,False
12724,50,False
5508,270,False
5253,270,False
13208,50,False
3597,231,False
14482,562,True
6255,288,False
15997,624,False
4704,24,False
17684,694,False
8778,384,False
1193,148,False
13336,508,False
15851,624,False
1069,148,False
22359,834,False
16077,624,False
21088,800,False
6846,324,False
4638,24,False
24985,894,False
14726,562,False
9843,404,False
3843,231,False
24427,854,False
462,108,False
420,108,False
6034,288,False
24156,854,False
11421,454,True
5802,288,False
14525,562,False
7360,356,False
8241,356,False
10762,450,False
24740,894,False
14857,566,True
12154,466,False
11945,466,False
4662,24,False
13443,508,False
10923,454,False
11512,454,False
14883,566,False
23906,854,False
17364,686,True
795,120,False
4543,24,False
12304,478,False
781,120,False
5114,24,False
7,108,False
8717,384,False
14198,516,True
22171,834,False
11306,454,False
10495,430,False
21534,800,False
12524,478,False
12094,466,False
4894,24,False
14952,566,False
3661,231,False
16976,686,True
15168,566,False
24674,894,True
4651,24,False
1808,180,True
3137,231,False
16266,646,False
1899,180,False
4056,232,False
9396,404,False
21976,834,False
13178,50,False
20443,768,False
10721,450,False
23908,854,False
16140,626,False
9114,404,False
24133,854,False
15169,566,False
6369,288,False
16841,686,False
1350,148,False
14965,566,False
5459,270,False
3523,231,False
13759,508,True
21864,834,False
5733,270,False
14506,562,False
13073,50,False
14054,516,False
11478,454,False
18796,716,False
1937,180,False
14517,562,False
19945,729,False
10877,454,False
4727,24,False
14534,562,False
21682,818,False
11608,466,False
5298,270,False
21880,834,True
4674,24,False
3480,231,False
1067,148,False
17491,686,False
10942,454,False
13468,508,False
12301,478,True
578,120,False
10972,454,False
21271,800,False
8892,384,False
20494,768,True
23020,840,False
13305,504,False
6903,324,False
156,108,False
17979,706,False
6573,31,False
11850,466,False
16292,646,False
13647,508,True
2975,231,False
8486,364,False
18105,706,False
15638,624,False
8699,384,False
5413,270,False
20347,768,False
2934,231,True
11619,466,False
23957,854,False
10874,454,False
10100,410,False
8738,384,False
14599,562,False
13099,50,False
4311,232,False
15909,624,False
13660,508,False
16774,686,False
1006,148,False
17300,686,False
24497,854,False
10977,454,True
21977,834,False
6400,288,False
1045,148,False
14375,524,False
16056,624,False
14730,562,False
20590,768,False
17611,694,False
11051,454,False
16412,646,False
13913,51,False
704,120,False
24199,854,False
24611,854,False
10592,450,True
11426,454,False
13282,504,False
625,120,False
3925,231,False
4775,24,False
15981,624,False
3534,231,False
8739,384,False
16329,646,False
8707,384,False
11900,466,False
19235,72,False
4790,24,True
10079,410,False
12334,478,False
13881,508,False
11503,454,False
20860,800,False
24257,854,True
8870,384,False
18583,710,True
18177,706,False
20773,792,False
21557,800,False
20133,752,False
12605,478,True
2066,180,False
16458,646,False
17713,694,False
22012,834,False
